Index,NAME,GALAXY,RADIUS,COLOR,DISTANCE_FROM_EARTH,LIKELIHOOD_OF_LIFE,NUM_SURR_PLANETS,TYPE_OF_STAR
88538,Nira fume,Zufi maxu,3.9754097240874064,#9B344B,10382970751.724434,96.19555397733323,0,White Dwarf
88542,Jolu feho,Naqi pedi,31.732838332373166,#F2560C,12077795707.770756,63.00260254597036,1,Supergiant
88543,Xexe topi,Nive joxa,46.9479904074282,#16A3F4,8953158473.343193,95.23401067298393,5,Main Sequence
88546,Bape nuhe,Qeze qoya,1.3579199887648006,#C48E2A,4509030602.401893,86.67048341326688,1,Supergiant
88554,Fefe dite,Vusa tipo,46.80383966155373,#0746C6,1781851668.9743142,33.42484473695229,13,White Dwarf
88555,Loti xone,Pedi sete,38.60852798612791,#79174B,1009131076.9667336,29.241395123822123,17,White Dwarf
88557,Yabo xala,Poca gato,31.68125396581877,#4890EF,12266438495.423527,77.63286336067196,5,White Dwarf
88560,Qasa mazi,Nuqa lexi,6.977003645472994,#2CF026,2729413438.763508,24.49854009627832,1,White Dwarf
88563,Jora sute,Cebu qajo,40.73436857275053,#644CC5,12492191373.759432,59.74983965381888,3,Supergiant
88573,Zeju yipa,Hani xeve,46.733553126719364,#B12D78,4534696956.123769,94.95093793545107,17,Giant
88579,Fogo hudo,Peva nicu,16.806679392687094,#8FACD9,9763082210.74957,10.887582163976294,19,White Dwarf
88587,Sohi face,Vigo kesi,6.366754879582942,#3A3009,1295185891.5815747,87.11085451039146,14,Main Sequence
88592,Zuhu zica,Nufi zolu,19.58207931315235,#30A743,8553420283.734808,32.35584124277515,5,Neutron
88598,Geho sewa,Xavi yonu,8.099717020583384,#415E38,2775777350.49978,16.63394692522251,7,Supergiant
88603,Rade lewa,Mogo rofi,24.32782167056842,#CF44E5,10034746976.906504,55.3071026374006,7,White Dwarf
88609,Yoqi yahi,Jono dete,14.048223351033606,#A1A289,6744608126.779557,4.390400512618875,7,Neutron
88620,Mohi keru,Mugo zita,25.42883342343253,#A1BDA6,12200508347.222412,8.793802209873725,19,Giant
88622,Jajo xexo,Fuce leto,36.38217147855326,#82A369,6370287029.534901,95.38444625722727,6,Neutron
88624,Docu paxo,Rosu qihu,12.108098853103533,#8C5F75,12152139774.052826,31.924734413093503,1,Red Dwarf
88627,Xiha xoja,Leca wali,16.172745571536943,#12BE8D,11836805197.344574,68.64082591852603,17,Red Dwarf
88630,Xepe foce,Cole vivo,30.41450263590283,#208A09,3830833226.0314,10.355204710785992,9,Supergiant
88631,Buyu rawa,Tequ viyi,22.114206740507054,#5658B7,11042629838.10798,13.216810919036915,6,Red Dwarf
88635,Nero wico,Fofi sugo,20.701419459587157,#02F1BD,9664155492.01047,37.81483957270504,0,Neutron
88641,Maci qufe,Futi xuwi,40.90251182152677,#79D60C,8298737690.504746,87.06877680007396,4,Giant
88651,Wixu gica,Pehe voje,31.300702817661232,#8E6B2A,3839201395.18956,47.30560786694235,19,White Dwarf
88652,Yaca meko,Lete hequ,1.577572347104852,#4F9E5C,9703456268.733212,9.491428104501498,0,Main Sequence
88653,Puru tuxa,Nove doji,5.505848886955635,#51E6EC,12250241623.143625,8.529783273791292,5,Giant
88655,Wigi niwe,Yuyo qaza,17.826821687965342,#0C2B86,8106568714.609919,8.870894550953167,3,White Dwarf
88665,Sume teso,Zita yape,9.920442995829742,#58378A,8223769385.278544,39.569259391981795,13,Supergiant
88666,Lule puko,Zuhi bupu,4.974014387892079,#34F73D,7044322242.156194,61.07033873732017,11,Main Sequence
88672,Suwu doxa,Dugi cate,49.04660471927549,#2C9F0D,12350120026.2999,89.19999955228678,7,Red Dwarf
88673,Kome futa,Soyo qame,42.122644819538685,#BAA3CC,3295602198.7681603,43.71438917939594,13,Red Dwarf
88675,Pava revo,Yuje jini,1.3282324204629847,#3413B4,8098518159.434644,78.9691131609019,8,Supergiant
88678,Fumo vaki,Bade jewi,11.678428731328411,#CED0C7,1599595219.6144402,76.68606856791489,19,Red Dwarf
88680,Xesu duqa,Rizu pubo,22.702768317123677,#4D1A13,4216268560.801742,30.824099873634715,15,White Dwarf
88686,Yoca jilo,Toxe zusa,22.40586722632452,#D8A30A,11105082286.241695,47.11841048280823,11,Red Dwarf
88692,Qopa zeme,Tiqi gifo,42.94445712806864,#1C9565,8165590821.642058,19.671645624320576,1,Supergiant
88693,Vewu voka,Gowa xalo,15.830360252489523,#6F5DEF,7935225307.841307,19.156031296473497,9,Supergiant
88694,Vufi jiqi,Moco jila,39.772685091679335,#BDDF48,3202368594.3609376,74.54116025697121,14,Red Dwarf
88696,Jipe haca,Bidi lipe,27.668341776752047,#E018FE,818729459.4795867,34.75798794676669,4,Giant
88701,Yide guxu,Paqa huli,6.1656991202897355,#33A22B,1805054794.2325227,16.806209284088524,12,Red Dwarf
88706,Rato pile,Rogu waqa,39.128908995680035,#7C1519,4394202450.9331045,81.87456957980153,19,Red Dwarf
88708,Joka vame,Boto qewe,21.836050166151328,#42DFF7,7766123237.808917,70.86714078022825,17,Giant
88712,Xace leza,Busa dese,34.73813138045114,#2EFF86,9667938136.809847,31.875269927436445,19,Giant
88713,Zewi xaxa,Ruqa mubi,5.833453449329742,#C3E4EF,1237837856.648981,30.381671000610467,1,Main Sequence
88714,Mapa xari,Mogo yedo,34.248521862511986,#DA1FF7,3763136657.648614,3.748842026341437,2,Main Sequence
88719,Geki cayu,Vajo cexa,22.314585207326115,#543712,6032078049.744469,67.17933199465746,15,White Dwarf
88722,Zufe palu,Daki ligu,0.9832950113044685,#2BEC5B,11181879812.838575,93.85617904796686,14,White Dwarf
88725,Duxa puvo,Tefe nogi,47.737627480522875,#D13330,10775828635.741522,62.568550963100975,7,Giant
88732,Zopo rivi,Yoni maru,8.670009622756163,#7A86F1,7984127264.575147,55.09399061226294,17,Giant
88733,Xewe mite,Lize koku,2.2949774169366006,#57E597,10225903790.505352,76.6745089426616,7,Main Sequence
88737,Deyo nike,Xuxo tagu,20.102719665823514,#D0E404,5877082058.816079,6.765890440948075,2,Main Sequence
88738,Qeje subo,Nezi medo,42.7303126065299,#8E18B8,3205756672.106918,98.23020976549607,19,Supergiant
88740,Vuvi juwo,Wayi ketu,36.07000745990715,#153747,8192992763.485472,61.53179296092198,16,White Dwarf
88753,Jodi godo,Javo gigo,30.797526888428912,#5391F4,9226666006.557291,68.58971041107898,17,Neutron
88755,Kulo natu,Miti kufe,22.21790487307555,#CB965D,4666168731.136488,2.1130373378548506,18,Main Sequence
88756,Tiqa mawu,Cafa yoqo,23.45245830523072,#B74156,12163361821.336355,60.64414889254618,19,Supergiant
88762,Logu yoso,Cagi wogu,13.783526947079162,#CC056A,9185047433.435036,67.43348892756454,4,Main Sequence
88763,Buhe cufo,Pote raju,9.407762791680417,#ADD488,2745754779.9686527,42.62254630513782,8,Red Dwarf
88765,Vama wowi,Kuka moqo,34.80902679642278,#01F254,6267799406.041419,71.10226173428605,8,Supergiant
88769,Tuso mobu,Seze gicu,1.110106900338743,#D8FB8F,8034819552.01703,35.74158508867349,17,White Dwarf
88778,Zufa coga,Hoko yoxo,46.22757717080626,#B589BD,9419354003.916132,18.319662627082845,9,Supergiant
88782,Giri talu,Siru hasu,1.0075449597457753,#C58A5B,6393953499.104004,4.736951499029962,13,Supergiant
88783,Ciqa rigu,Sano hepu,46.71983609856156,#254BBC,5480181800.114112,2.887445564943969,18,White Dwarf
88784,Suka wede,Paza quri,18.596310407429705,#544A90,2994628611.254403,96.07201349691586,12,Main Sequence
88785,Naci gopo,Luru mado,16.73234063234406,#E972E4,5943307864.635741,43.895521822909835,6,White Dwarf
88787,Koga duku,Yemo sali,8.457180483458506,#0BA983,2444084294.1524096,85.38676041716468,11,Red Dwarf
88788,Hiki luba,Tibe sidi,13.852445719229662,#F81372,7822418209.249699,83.40044190463757,1,Neutron
88796,Cage rowo,Yofu paho,12.786232390946202,#DBCA9B,4123905503.751104,27.072221949652906,2,Neutron
88800,Rubo cubi,Dile nemu,12.27276263720882,#A3B88F,3775234126.7849245,38.60883826745197,12,Giant
88801,Reha paha,Sogo muli,49.77089476519954,#3DB592,8126158444.0143385,72.83097887037965,3,Supergiant
88802,Pipe xaza,Qofi huhe,14.060834825703132,#5B1BE1,12633581566.916485,93.37785634529487,17,Neutron
88809,Siju xaya,Foga qagu,9.376425677194838,#77A07F,744931195.3286048,6.557625523826616,10,White Dwarf
88811,Boca meja,Xepa buqa,24.274314424196607,#44B20B,8924080376.904758,47.48436335907772,1,Neutron
88812,Raze xava,Hobi viva,9.57106191003057,#1C37CE,2735970020.8182592,69.09704475261174,19,White Dwarf
88816,Tipi goki,Dupi daha,46.174194538900785,#C1497A,842502632.7808044,70.8922038448602,12,Supergiant
88823,Yawu wolo,Fami piku,5.509778375519792,#19F9EF,5947061278.59303,6.931313795398775,19,Supergiant
88824,Cimo hixu,Xipe yaxa,28.291053005997284,#78FE59,8907603942.34944,50.227532745566116,5,White Dwarf
88828,Poxa cese,Qesa zoyu,9.192412401043642,#D39AAD,6123499314.596678,7.2534868753122765,3,Supergiant
88831,Toli zifo,Kuca vuqa,16.24721853199766,#0BCEB5,11703044413.60369,44.70387650403333,16,Neutron
88833,Deca bune,Wevu fibi,5.70525433514525,#CFD7E2,1448945865.074274,24.422980308380893,11,Neutron
88839,Maqe sicu,Qare data,46.31924321266416,#AEEFD2,4311587540.057343,75.63955021105801,11,White Dwarf
88840,Daha reku,Wove cinu,12.651821856737454,#DA01B4,727889035.921184,52.29611969847065,12,White Dwarf
88850,Hugo fosi,Naca midu,8.871837737994833,#DDCEBF,10287829830.178246,81.89452323739067,7,Giant
88854,Noqo caxu,Bujo vate,40.98468660228033,#4A79CF,7520453143.125612,29.803059117528996,19,Giant
88856,Modo mape,Vila rozu,34.788508961584625,#C89EC1,9826729702.537907,26.598930715815573,14,Giant
88861,Ravu xoge,Zuco reku,15.12087667996009,#7C06AF,7824626255.763444,82.49502880777449,11,Neutron
88864,Puda jeba,Hiki juwe,13.438433706384808,#99A0E8,6579120256.248127,73.77750293220397,13,Supergiant
88865,Vama luna,Yoke kipa,21.08064660893141,#7F51FB,11135386278.005644,62.71936661503445,17,Supergiant
88871,Kaja zeme,Bocu daci,13.154443043052149,#6392A7,3773534944.702388,38.41464035573681,13,Red Dwarf
88872,Buha xile,Viyu siqe,5.050105331423235,#1A19EF,5939138123.181038,8.970662553533115,18,Red Dwarf
88875,Mayi sewe,Tapa soqi,4.288830663298482,#97C8DD,8530393880.358771,83.8388466333762,19,Neutron
88879,Gana raju,Wici cuzu,12.52589841076399,#1704A2,7878596616.720955,42.15423850440747,12,Supergiant
88882,Karo tatu,Famu haxo,9.585571261659958,#5AC16F,9430040864.811909,8.553387373644972,9,Giant
88885,Nacu cuvu,Zivu kota,8.44178910392138,#E05947,2334588461.585875,21.3334957460521,8,Red Dwarf
88891,Huhi life,Yaje zemi,16.64109920897628,#0DAA14,1728466630.111472,53.478983178917595,11,Neutron
88903,Cuju xito,Luxo nole,11.494337025143748,#8540A1,3947484847.4838276,58.74541608227509,1,Neutron
88904,Javi diyi,Nija qego,9.915556986330724,#240B37,4603344612.868744,13.057358737812674,10,Red Dwarf
88909,Mope lipe,Maxo hebe,19.38158802327422,#C18E5D,9598530782.463387,65.89308259889282,5,Main Sequence
88914,Kesa yigi,Miye mebi,12.472428128427799,#F67BC6,5083339039.987445,1.381366715570831,0,White Dwarf
88923,Taca wovu,Gade qiqi,45.39940267787451,#978F58,11952857371.698677,68.10647049020349,17,Neutron
88925,Tije rivu,Raju cose,31.24580046013493,#9E77E8,3774595551.940433,6.638882437366622,14,White Dwarf
88933,Hedo vege,Zawa qomi,33.57703695726852,#DC2519,11768321156.086592,2.30509046176407,10,White Dwarf
88935,Vufi jici,Zuwa gaxo,48.27246788861526,#3C7A43,9375387986.20573,67.6384781917792,11,Red Dwarf
88936,Hupo tave,Reke zuvi,46.76087252147409,#6A68BA,400429062.7855023,58.521131854029505,14,Red Dwarf
88937,Kisa xupi,Toru vojo,39.53939508618812,#821055,7799466428.364845,29.44221872091395,10,White Dwarf
88942,Dabi bumo,Qida lesa,47.08952202427976,#01F856,9226782797.16866,18.00618100398177,11,Supergiant
88947,Nafo gefi,Kika vure,26.920890727808565,#E1F734,1917460963.5991406,98.54926668484374,4,Supergiant
88948,Dajo voyo,Miju loti,20.54995763185137,#44A156,2369932269.925738,66.81936438545266,7,Main Sequence
88968,Yozu vapi,Copi soqi,42.7635843095866,#0A3721,6175329822.317437,70.46008100569765,11,Main Sequence
88970,Sibe gemo,Tida caxe,32.07351191887189,#06753C,10346979658.6272,3.514324825279014,4,Giant
88977,Jaqo hivi,Wumo puda,44.905979221267685,#0AAF7C,12240998685.339872,61.788323416518686,16,Main Sequence
88987,Viso miho,Vegu qage,47.49736986196171,#51F759,4851007483.098378,16.601556433569243,17,Neutron
88988,Qege cehi,Bahe yata,26.296266434051468,#E68B30,1803078130.525604,93.07281113617988,17,White Dwarf
88996,Qeve milo,Jiqe juli,37.194076822932075,#F101BC,8593174911.362682,5.913718465713435,5,Giant
89000,Fufe gija,Boto qodo,32.33952575717765,#586EBF,4500022053.594858,89.26635127025867,16,Red Dwarf
89007,Cuka sobe,Rili nedi,32.178554139473505,#64313A,2827809918.78939,85.75865550473556,12,Giant
89009,Diro cage,Xini juyu,38.30546444876366,#3E78F6,6153490795.136748,35.96819436892821,3,Giant
89010,Faba xoyo,Wiwi vebu,32.054057733394814,#1303B9,7302621558.822615,62.48945356962825,10,Supergiant
89013,Rolo zubu,Sibi vexe,29.93360719110339,#465EC1,305934034.84177,93.59888116001184,17,Supergiant
89016,Daqu ligi,Kelo hiqe,10.477367008691695,#84FB04,7445052788.556036,59.53455433747362,3,Supergiant
89018,Wifi roso,Sila xaju,12.327857193049711,#7F376F,9798907311.732738,84.32494923387314,9,Neutron
89022,Tovi bono,Pici moyi,47.9444490924631,#825F15,225846428.8320188,17.675027345257032,15,White Dwarf
89026,Pisa jayo,Xehu sesi,29.006465759511933,#F99C2F,10093237108.789354,83.42305104418206,12,Main Sequence
89038,Qosi piti,Cepe towu,28.316097021740077,#B59B48,3402498471.643514,99.82411295668392,12,Supergiant
89041,Sefu juju,Hazo tumu,23.088903866294523,#B2F3F9,7257144831.236735,72.62920502403665,2,Supergiant
89044,Racu qasi,Dare seba,48.22049201631515,#2DB7A3,4711105129.700538,39.97147844027653,17,Main Sequence
89050,Wimi dole,Pixo taqe,7.044384895539837,#4176C6,10486395577.404976,79.58366893260911,7,Red Dwarf
89052,Xojo jazi,Bupi xado,36.68375137406333,#80187A,12034944203.460394,16.31808853708222,4,Giant
89054,Xesi nuva,Hafi gepo,16.56421350100963,#AAEE78,393586633.68882596,73.57623622313304,4,White Dwarf
89055,Lewo vado,Yafu mivi,24.437720893752008,#779877,12315463392.222343,92.39288784297443,6,Giant
89059,Dize zene,Soje yole,20.695823350313773,#4335D5,895779087.6054975,67.76663665363259,2,Neutron
89070,Runi lesu,Cati hexi,44.59834053276507,#6DFFD6,3114652862.754248,58.96396732146999,17,Supergiant
89071,Mubi loqu,Fefa deye,37.57520604158224,#CB1BA9,9325597055.524702,87.27330570104519,1,Neutron
89074,Wiwa sadi,Hoku riju,16.515026243496155,#D51E3A,9357200557.008636,89.10781486032583,4,Giant
89076,Coti mini,Kepo yozi,31.560428566781432,#88A825,11448069115.134884,50.0857680858093,16,Neutron
89077,Rulu huci,Yuno kahe,34.02005858842828,#E2BFC9,7203813770.680849,21.45252015266097,18,White Dwarf
89081,Jufu paji,Rubo laya,31.794539166124018,#38EC7B,12935571746.871183,95.60607630947142,8,Supergiant
89084,Siza rinu,Qahi cuhi,31.594597993407987,#9B1FA5,12904723924.939575,35.736798374436695,14,Supergiant
89088,Sumu jabe,Labu yura,3.3483548364710214,#481BC1,6363806825.5179205,83.90472037147259,15,Supergiant
89089,Quda yili,Pafo tuyi,38.87098092471124,#8EECE3,12348527189.062145,12.87815051586757,14,White Dwarf
89092,Divo quno,Biva milu,35.51922815775764,#4DB801,6516471753.173014,21.907996922962703,12,Neutron
89097,Xedo gigu,Vude guqe,12.402124798883188,#A814FB,7967259089.084688,1.9363758982995027,3,Red Dwarf
89101,Ciso lisi,Raxa goku,25.429784935579036,#BECE44,3965267224.4199643,57.47914843891634,12,Red Dwarf
89106,Luku xigo,Hicu moqa,41.21847979955683,#8EE3FF,1489162317.8588297,7.609062698599212,16,Supergiant
89115,Qadu tiqo,Koza vibo,11.516062060396163,#315D5E,4963841658.283959,29.89829298832838,2,Red Dwarf
89117,Riwo leki,Repe zoje,15.557046966708421,#A909D1,687332707.5602458,47.393685127724986,4,Neutron
89118,Kuxa gequ,Mavu foxe,33.29635049050711,#3C5428,10519361374.127443,23.10533566608115,11,Red Dwarf
89122,Cosa qadi,Wijo muhe,31.636024879465474,#9701FB,1202314701.78873,26.342502446713965,13,Main Sequence
89126,Kuli liri,Seqa cuvu,28.42585643672482,#04956E,4424562290.835247,35.64432459612744,5,Red Dwarf
89127,Nihi peha,Bawe juti,3.760061621741155,#117687,1860876346.51429,52.60999963168904,13,Red Dwarf
89134,Yofa dopu,Jesi xahe,0.7263444560585537,#0DCFDE,189029980.54488572,54.47867548094272,10,White Dwarf
89136,Nadu vibe,Wuha wafi,41.37778759913864,#4A145A,10506179431.165934,1.7437652064580145,7,White Dwarf
89141,Deci hogi,Sube yahu,49.85961729706348,#3EF118,6159420884.265046,16.012393119348157,17,Neutron
89145,Nina gubu,Suvo foxu,2.305503162230475,#1600B8,1818296309.7228975,79.19904724950291,1,Red Dwarf
89146,Beje hute,Tumo qipe,46.909301402487664,#2DC5F7,2404706259.3199887,59.46399569372377,6,Main Sequence
89149,Cigu bezo,Nize roho,24.04143455576426,#BC9E59,1455027083.3346493,27.71984966817427,18,White Dwarf
89153,Jahi pipo,Zowe vora,13.718504576513741,#44FB1B,11430680854.85705,12.212185765617889,3,Main Sequence
89156,Dare xuja,Kiyu xeno,16.20156476453221,#0FF905,4568752821.522202,4.568593846300506,17,Supergiant
89159,Loca beti,Juso goqu,33.162057041129785,#AAB5A2,9348294145.926847,90.40094651499797,18,Supergiant
89168,Nete cohu,Letu rewo,17.66065913016341,#F21B9C,6521493566.172337,29.558965872164546,1,Red Dwarf
89181,Difu pana,Lijo gone,23.62233982870397,#EAF56C,3037758305.3741684,79.30656160233323,0,Supergiant
89182,Lica hoxu,Jane leyu,43.39526878884484,#9F6297,8163493110.17282,18.407165224661128,11,Neutron
89184,Caji fovo,Yuju seji,5.103368787146373,#769148,5814290700.031931,23.301201676695925,2,Supergiant
89186,Hife fehi,Dero gagu,48.95867472164123,#08EBDF,10521782217.735912,73.98810596246331,10,Red Dwarf
89195,Yefa taga,Diru deqo,3.648765214308441,#C23475,10217883301.468182,98.47735326467097,7,Supergiant
89197,Wova qote,Dero jode,37.375179957961635,#4D9A70,6900928843.920916,75.16669736200181,1,Main Sequence
89199,Xece vosu,Weba doga,9.405316451737809,#CD08D4,10894625337.06094,61.04363160728183,17,Giant
89201,Yopa tovi,Hute roco,6.271057284437488,#55CCAB,3773740203.11107,82.6802148041446,10,Neutron
89204,Soma raxu,Loco biki,35.034866138482094,#1E94BF,9746702168.910398,5.761853749055035,13,Red Dwarf
89207,Dohu tubu,Homu tigi,38.37469906083878,#CAE740,6896180473.739819,49.984574179167474,15,Main Sequence
89214,Cuxa pora,Zafo haha,37.195400438630685,#874B8C,2457970434.123502,97.71087603567287,18,Red Dwarf
89216,Fexi huro,Ruti nuki,39.84114779663899,#A93F2B,4148192024.158419,67.27318614750145,2,Main Sequence
89217,Poho hupu,Losi deye,4.735782521186922,#908925,7792874403.078087,41.3202603280439,12,Supergiant
89234,Ciyi dedu,Yije yiye,4.3751002872788085,#BA33CC,5369179144.500918,16.389081787867465,4,Neutron
89236,Bama yafo,Qodo neco,22.395955618695513,#D9830C,8649522404.759783,71.58098619325648,14,Supergiant
89243,Jiya qagi,Sito hupi,8.67538191587687,#CDE450,9396669543.744848,96.84217953367825,2,White Dwarf
89250,Wuzi jeqa,Pubi hape,34.79891510228003,#7EEFAC,403659525.7572659,32.60715396780728,10,White Dwarf
89252,Naya giha,Veto dewu,26.40557165176546,#9D5F5B,6455018568.7636175,67.53909172566875,10,Red Dwarf
89256,Paco yero,Giri gepi,17.75659257264594,#48D2B6,2851068389.301332,58.084267275520574,1,Giant
89257,Dago wazo,Fulo mole,29.7790248727915,#FC3541,7815937316.633393,14.764360279742794,4,Supergiant
89264,Zesa naqa,Gabi vake,26.897154036324686,#6FC03C,10819122873.449232,77.68897959116893,19,Giant
89268,Kize hide,Yile kamo,4.982652159956856,#8DC21B,7870691046.255703,94.93830368221425,15,Main Sequence
89272,Vege fujo,Zuzu jago,24.370998844599697,#462FA8,1067019389.5235729,60.430842945775765,14,Neutron
89273,Pewa noju,Faci xura,18.052208870440165,#D41BAE,10797750316.981144,75.16477226253888,10,Main Sequence
89276,Rime qasa,Gope xico,4.713543367814119,#3EC96F,3783523585.092063,9.092973076660915,3,Red Dwarf
89278,Dewu yara,Kuvi kogi,16.908511226254767,#800FEB,11848516151.437183,53.48538199541461,9,Main Sequence
89286,Tiwu wuga,Tusi bifo,45.521341534287664,#C7518C,10861375052.93832,17.200204381946925,18,Giant
89293,Qubi havo,Nude sogu,17.167859738848414,#D33377,885029877.3039513,11.816909260634233,10,Main Sequence
89300,Lusu dijo,Juqi tazi,24.865735045771878,#48FF18,5579032667.8218775,78.0836009060222,14,Giant
89303,Puna wuse,Lede puvi,11.037970267332893,#500FDC,4288984679.949422,17.1331174566826,18,Red Dwarf
89318,Goka paqo,Hala dani,14.774071078155025,#FAFFF3,10275339078.592457,88.34207250906802,3,Supergiant
89322,Woje bixu,Fehi qala,4.664132098063901,#256FF3,11125178967.598368,43.03409095130486,13,Supergiant
89330,Cifu deke,Loso vogi,45.4607493779921,#E2617D,10160953445.155443,43.6878993156569,8,White Dwarf
89332,Beqe yoma,Yovi kena,45.375936770496686,#D946DB,8638181514.466179,19.95875806741535,12,White Dwarf
89339,Lofu fita,Fahe kiyo,34.88510979157784,#4F627D,5659708053.040556,92.65107553910316,19,Giant
89340,Hoda kohu,Woxo foku,2.2819502444892246,#998B90,5454371466.87512,14.013361035839756,7,Red Dwarf
89347,Monu jili,Supo huga,16.757226266878586,#988088,1553813217.0367188,67.83502638205192,19,Red Dwarf
89350,Rula doxe,Sona gano,23.507340520085066,#936F88,798554693.5399666,51.91486696074434,9,Supergiant
89356,Qina zimi,Johi duvu,39.66816382454913,#DA4F63,4306961374.007716,79.2375255665814,10,Red Dwarf
89357,Logo tike,Qako tova,1.1858335543420608,#39DE97,10765401543.62171,24.388360010279463,13,Supergiant
89369,Toja zehu,Gudi guye,20.996215512110386,#34ED96,4988412477.603499,49.248545867782504,3,White Dwarf
89370,Susi duqa,Vudi toyu,4.713249385489787,#D590A9,10475799490.574783,95.40235940510404,12,Giant
89375,Xaje suwa,Reda jowi,21.677259352690918,#4AF8A4,7445742722.158941,83.27964900375395,19,Supergiant
89378,Deku quwo,Sisi zubu,48.23533686351103,#3A1925,625521804.2867471,16.813725421165714,7,Supergiant
89380,Zuko vidu,Kovu nugu,37.93383247185547,#0F4B49,5268021415.539237,95.33421233229868,18,Giant
89385,Qedo kedu,Pexi dena,25.34610531775568,#A3E9F0,7259293541.68262,74.45904303131029,0,Neutron
89386,Cefi lada,Roge beto,8.696133304590543,#1DFBDF,4156512513.108607,50.92478180881385,14,Giant
89388,Tila deqe,Benu xuke,4.832967932131012,#FCA4CC,4908770423.430891,8.49029241805882,13,Main Sequence
89391,Runa rusa,Qoxi gata,25.278246400567006,#C498EE,5205241180.465878,38.255436273847145,15,Neutron
89399,Hoxa xeke,Ribu wezo,16.40024449781639,#DB5FCB,81486144.96060619,59.02133709034102,11,Supergiant
89403,Nela jole,Fodo ruti,42.69640321450719,#85BA50,1626918504.7872372,0.29892681626921824,17,Red Dwarf
89405,Qawa pepi,Kece tula,32.72411635640031,#F64128,2039245055.2053435,97.63499059402918,19,Neutron
89406,Mude dapi,Debi homu,29.73470211398921,#A619F2,2822564862.4452305,25.516557931599483,9,White Dwarf
89417,Rigo lihe,Tula zuse,11.472019470581397,#F8719B,3088158892.5984254,25.073579965911286,5,Giant
89432,Rore taho,Fevi qexe,47.17074986733844,#85448B,12045929937.45479,18.720232663825186,0,Main Sequence
89438,Tuze fada,Baqi howo,39.54463388863285,#41823A,2377071001.1557126,64.26578966346058,12,Red Dwarf
89440,Heze kopo,Wili qeju,37.36025937443583,#272A38,9404399599.42251,81.47705852525692,6,Neutron
89442,Teyi xana,Medu vujo,7.973017316123571,#F5BC52,9909566775.191454,0.02638127123971712,11,Giant
89444,Mabo horo,Simi joke,8.510522929271382,#805FAF,3104509712.988583,38.44447681310893,13,Neutron
89454,Wopi kecu,Mipo hihe,23.74743571030558,#56AC70,3092574270.6294746,33.93265007071504,15,Supergiant
89455,Dowe gave,Xudu sigu,14.457217268887945,#47580C,12182767341.41703,15.709979542880326,11,Supergiant
89469,Xomi xosa,Waci buto,40.332776629973765,#EC1DC7,930925776.0516778,58.307845295808015,8,Main Sequence
89472,Jewu tunu,Xete supa,37.72874616429018,#DF9EEF,5334467881.542985,47.49149941390072,0,Giant
89485,Mezo xixa,Zolu zile,20.706792820812964,#AD2B6D,4337173638.521724,1.7413388564330168,8,White Dwarf
89492,Bazu cora,Liju jize,28.77161805609852,#DBA6E7,3724851855.709646,27.190972424900217,3,Neutron
89494,Gopa xuhe,Jeze fito,4.375765648739307,#0BD2D8,7816222478.602965,38.045094401274305,5,Giant
89496,Mogo fuli,Cado yuse,23.326699109255173,#E800FC,12775292823.385857,81.69121969466349,17,Main Sequence
89499,Qoyo johe,Meho hevo,34.086580429876975,#04DC04,7470909520.669883,33.99146342475859,2,Giant
89506,Dego yice,Boye piyu,10.214475672397079,#B8A989,9035222822.029463,69.14019624437462,16,Red Dwarf
89507,Huco siwe,Mifi dumu,18.772271180386273,#F1E757,12658836606.871746,45.490552534354336,6,Main Sequence
89509,Peju liho,Poja zope,33.624411647638354,#0E406C,10830336491.592348,23.606536513347297,12,White Dwarf
89510,Peko jizu,Sori fixe,17.752131499113275,#0A9DB6,7930028937.656909,29.76950561549838,10,White Dwarf
89512,Vece doye,Madi tuye,41.66338069152446,#8E4034,2791410927.0531964,12.511587443288107,7,Supergiant
89513,Yase tiqe,Lazu yunu,43.02017798807702,#0EEF45,3274092099.384765,99.81469449329585,8,White Dwarf
89515,Muwo hami,Veva qipa,34.6736623955744,#39A4E7,8347768924.568322,76.50652616906739,1,White Dwarf
89524,Bole tome,Cowa nave,35.673180201337324,#2D08E0,10948676408.438835,16.06156031663708,18,Main Sequence
89525,Duri xufa,Jacu vapi,16.756520488192887,#CEE4D8,2460003525.904191,80.08057170648857,9,Neutron
89526,Gahi cecu,Lijo pere,13.879354799415568,#33EDA1,3882587164.987995,62.42259966033386,11,Neutron
89527,Fune fuya,Wiwi cado,40.07924872756909,#01D8AD,7439106099.770876,33.393294923526106,6,Red Dwarf
89530,Sowe dane,Diji tezi,38.55070362021187,#1F8001,926124210.0329645,32.676069225852444,6,Red Dwarf
89540,Voqu vocu,Yivo zoxu,21.343693583557265,#213E97,8646253690.377333,31.54266907245098,0,Supergiant
89541,Lifi vili,Buce divi,5.455687646407842,#38DC5C,10309425164.24011,95.10483538787476,18,Main Sequence
89542,Xayo cegu,Cope quqa,37.45196628033457,#535438,6124844006.347118,54.37596372626263,8,Giant
89544,Wenu ligo,Kijo qaye,15.239523022356826,#C9C916,8848635597.316393,20.325467142663634,10,Neutron
89560,Voce homo,Taku cegi,16.130918944591993,#621836,2997441810.829899,23.665980495450047,12,Giant
